NewsHeadline	Phrase	SOHuman	Pattern	NewsCategory
Lula afasta cúpula da Abin por causa de suspeita de grampo no STF	causa de suspeita	-1	n prp n	Política e conflitos
Lula afirma que Brasil não acata ultimato de golpista	ultimato de golpista	0	n prp n	Política e conflitos
Lula anuncia pacote de ajuda às favelas	pacote de ajuda	2	n prp n	Política e conflitos
Lula assina MP para flexibilizar limite de endividamento de cidades-sede da Copa de 2014	cidades-sede da copa	0	n prp n	Economia e negócios
Lula assina MP para flexibilizar limite de endividamento de cidades-sede da Copa de 2014	limite de endividamento	1	n prp n	Política e conflitos
Lula assina o reajuste de 10% do programa social do governo Bolsa Família e nova lei de adoção	lei de adoção	0	n prp n	Economia e negócios
Lula assina o reajuste de 10% do programa social do governo Bolsa Família e nova lei de adoção	reajuste de 10%	0	n prp n	Política e conflitos
Lula chega à Arábia Saudita para assinar acordos de cooperação	acordos de cooperação	2	n prp n	Política e conflitos
Lula cobra discurso unificado dos países ricos em relação à crise mundial	relação à crise	-1	n prp n	Economia e negócios
Lula cobra explicações do comandante militar da Amazônia	explicações do comandante	1	n prp n	Política e conflitos
Lula cobra mudanças de nações desenvolvidas para superar crise econômica mundial	mudanças de nações	0	n prp n	Economia e negócios
Lula confia na candidatura do Rio como sede das Olimpíadas de 2016	sede das olimpíadas	0	n prp n	Política e conflitos
Lula confirma saída do presidente do Banco do Brasil	saída do presidente	0	n prp n	Economia e negócios
Lula conversa com Chávez e defende a construção de laços de confiança na América do Sul	construção de laços	1	n prp n	Economia e negócios
Lula convoca prefeitos para reunião em fevereiro	prefeitos para reunião	0	n prp n	Política e conflitos
Lula critica Israel por construir casas em assentamento palestino	casas em assentamento	0	n prp n	Política e conflitos
Lula critica sequência de denúncias sobre o Senado	sequência de denúncias	-1	n prp n	Política e conflitos
Lula dá posse ao novo Procurador-Geral da República e critica "show de pirotecnia" e pede mais cautela em investigações	cautela em investigações	1	n prp n	Política e conflitos
Lula dá posse ao novo Procurador-Geral da República e critica "show de pirotecnia" e pede mais cautela em investigações	procurador-geral da república	0	n prp n	Política e conflitos
Lula dá posse ao novo Procurador-Geral da República e critica "show de pirotecnia" e pede mais cautela em investigações	show de pirotecnia	0	n prp n	Política e conflitos
Lula defende papel do Estado como regulador do sistema financeiro	papel do estado	0	n prp n	Economia e negócios
Lula defende papel do Estado como regulador do sistema financeiro	regulador do sistema	0	n prp n	Política e conflitos
Lula disse que foco de febre aftosa já foi debelado	foco de febre	-1	n prp n	Economia e negócios
Lula disse que Venezuela tem democracia em excesso	democracia em excesso	-1	n prp n	Economia e negócios
Lula diz a líderes do G8 que fim dos subsídios agrícolas pode reduzir imigrações ilegais	fim dos subsídios	-1	n prp n	Política e conflitos
Lula diz a Raúl Castro que vai lutar contra embargo dos Estados Unidos a Cuba	embargo dos estados	-1	n prp n	Política e conflitos
Lula diz que Brasil quer colaborar para acordo de paz entre judeus e palestinos	acordo de paz	2	n prp n	Política e conflitos
Lula diz que brasileiros aprenderam cultura de paz com portugueses	cultura de paz	2	n prp n	Política e conflitos
Lula diz que decisão da OEA é "vitória do povo latino-americano"	vitória do povo	1	n prp n	Política e conflitos
Lula diz que economia estaria melhor se setores da indústria não tivessem entrado em pânico e promete eleger sucessor para ele fazer mais que o seu governo	setores da indústria	0	n prp n	Economia e negócios
Lula diz que eleição do Hamas levará democracia à plenitude	democracia à plenitude	2	n prp n	Política e conflitos
Lula diz que está aberto às reivindicações de prefeitos	reivindicações de prefeitos	0	n prp n	Política e conflitos
Lula diz que G20 está consagrado como fórum de discussão em substituição a G8	fórum de discussão	0	n prp n	Economia e negócios
Lula diz que não há muito que esperar da reunião do G20 em Washington	reunião do g20	0	n prp n	Política e conflitos
Lula diz que o aumento da produção de alimentos pode controlar inflação	aumento da produção	1	n prp n	Política e conflitos
Lula diz que o governo da França vai indenizar todas as famílias de vítimas do voo 447, mas o Governo Francês nega	famílias de vítimas	-2	n prp n	Política e conflitos
Lula e Chávez assinam acordo sobre petróleo	acordo sobre petróleo	1	n prp n	Economia e negócios
Lula e Cristina Kirchner vão negociar fim de impasse nas licenças de produtos	fim de impasse	2	n prp n	Política e conflitos
Lula e Cristina Kirchner vão negociar fim de impasse nas licenças de produtos	licenças de produtos	0	n prp n	Economia e negócios
Lula e Gilmar Mendes discutem nesta segunda denúncia de grampo no Supremo	denúncia de grampo	-1	n prp n	Política e conflitos
Lula envia mensagem a Felipe Massa desejando rápida recuperação ao piloto	recuperação ao piloto	1	n prp n	Política e conflitos
Lula envia mensagem para Israel com votos pela recuperação de Ariel Sharon	votos pela recuperação	1	n prp n	Política e conflitos
Lula fala aos brasileiros e promete punição para corruptos	punição para corruptos	2	n prp n	Política e conflitos
Lula faz aniversário e participa de Congresso sobre Turismo	participa de congresso	0	n prp n	Política e conflitos
Lula faz balanço dos oito anos de governo durante último pronunciamento	anos de governo	0	n prp n	Política e conflitos
Lula inaugura, na Bahia, primeira usina de biodiesel da Petrobras	usina de biodiesel	0	n prp n	Economia e negócios
Lula inicia viagem de cinco dias aos Estados Unidos	dias aos estados	0	n prp n	Política e conflitos
Lula lamenta a morte dramaturgo Augusto Boal e destaca papel no teatro brasileiro; Corpo do dramaturgo é cremado em cerimônia no Cemitério do Caju	cerimônia no cemitério	0	n prp n	Política e conflitos
Lula lamenta a morte dramaturgo Augusto Boal e destaca papel no teatro brasileiro; Corpo do dramaturgo é cremado em cerimônia no Cemitério do Caju	papel no teatro	0	n prp n	Política e conflitos
Lula manifesta apoio ao Presidente da Guatemala acusado de assassinato	apoio ao presidente	1	n prp n	Política e conflitos
Lula pede a Morales que olhe "com carinho" situação de brasileiros ilegais na Bolívia	situação de brasileiros	0	n prp n	Política e conflitos
Lula pede a Zelaya que não dê pretexto para ataques à Embaixada do Brasil	pretexto para ataques	-2	n prp n	Política e conflitos
Lula presenteia Obama com camisa da seleção brasileira	camisa da seleção	1	n prp n	Economia e negócios
Lula promete 5 milhões de empregos até o final de 2006	milhões de empregos	1	n prp n	Política e conflitos
Lula quer barrar aumento para aposentados	aumento para aposentados	-2	n prp n	Política e conflitos
Lula quer movimentar economia das regiões pobres com o Minha Casa, Minha Vida	economia das regiões	0	n prp n	Economia e negócios
Lula quer se reunir com primeiro ministro francês para discutir situação na Faixa de Gaza	situação na faixa	0	n prp n	Política e conflitos
Lula reafirma satisfação com libertação de Ingrid Betancourt	satisfação com libertação	2	n prp n	Política e conflitos
Lula recebe prêmio de organização britânica por sua atuação na política econômica e social	atuação na política	0	n prp n	Política e conflitos
Lula responde ao governo italiano sobre concessão de asilo a Battisti	concessão de asilo	1	n prp n	Política e conflitos
Lula sanciona lei do pré-sal com veto à partilha dos royalties	lei do pré-sal	0	n prp n	Economia e negócios
Lula sanciona lei do pré-sal com veto à partilha dos royalties	veto à partilha	-1	n prp n	Política e conflitos
Lula sanciona lei que proíbe o comércio de bebidas nas estradas rurais	comércio de bebidas	0	n prp n	Saúde
Lula sanciona projeto de lei que cria o Fundo Soberano	projeto de lei	0	n prp n	Economia e negócios
Lula se diz traído e pede desculpas ao povo brasileiro	desculpas ao povo	1	n prp n	Política e conflitos
Lula vai conversar com Obama sobre renovação de embargo comercial a Cuba	renovação de embargo	0	n prp n	Economia e negócios
Lula veta inclusão de ações orçamentárias para a Copa de 2014 no PAC incluídos na Lei de Diretrizes Orçamentárias	inclusão de ações	1	n prp n	Política e conflitos
Lula viaja à Cuba oferecendo 1 bilhão de dólares	bilhão de dólares	0	n prp n	Economia e negócios
Lula: "não tem mulher nem homem que tenha coragem de me dar lição de ética, de moral e de honestidade"	lição de ética	1	n prp n	Política e conflitos
Lula: sucesso do acordo com o Irã depende da disposição da ONU para negociar	sucesso do acordo	2	n prp n	Economia e negócios
Luz para Todos é conquista de cidadania pela parcela mais pobre do Brasil, diz Lula	conquista de cidadania	1	n prp n	Economia e negócios
Madeira apreendida pelo Ibama será doada para vítimas de enchentes no Pará	vítimas de enchentes	-1	n prp n	Economia e negócios
Madoff é condenado a 150 anos de prisão	anos de prisão	-1	n prp n	Economia e negócios
Maior banco dos Estados Unidos anuncia grande prejuízo	banco dos estados	0	n prp n	Economia e negócios
Maior parte de município maranhense está inundado	parte de município	0	n prp n	Saúde
Maioria das vagas do Mais Médicos é preenchida por profissionais brasileiros	maioria das vagas	0	n prp n	Saúde
Mais 23 novos casos da gripe A (H1N1) em Portugal, chegando a 295 no total desde maio	casos da gripe	-2	n prp n	Saúde
Mais 23 novos casos da gripe A (H1N1) em Portugal, chegando a 295 no total desde maio	total desde maio	0	n prp n	Saúde
Mais de 300 políticos eleitos em 2008 já tiveram os mandatos cassados; Prefeitos do Nordeste e Sudeste representam maioria entre cassados	maioria entre cassados	0	n prp n	Política e conflitos
Mais de 700 mortos em confrontos na Nigéria	mortos em confrontos	-3	n prp n	Política e conflitos
Mais de 8 mil famílias estão desabrigadas no Piauí por causa das chuvas	causa das chuvas	-1	n prp n	Saúde
Mais dois casos aumentam de um para três suspeitas de gripe suína no Paraná	suspeitas de gripe	-2	n prp n	Saúde
Mais dois colégios particulares no Rio adiam a volta às aulas por causa da gripe	aulas por causa	0	n prp n	Saúde
Mais quatro mortes por gripe suína no estado do Rio de Janeiro	mortes por gripe	-3	n prp n	Saúde
Mais três países confirmam casos de gripe suína	casos de gripe	-2	n prp n	Política e conflitos
Mais um caso de pedofilia no Pernambuco	caso de pedofilia	-2	n prp n	Saúde
Mais um caso de tiroteio nos Estados Unidos	caso de tiroteio	-2	n prp n	Saúde
Mais um óbito de gripe A é confirmado em São Paulo	óbito de gripe	-3	n prp n	Saúde
Malária aumenta 63% em distrito de Porto Velho por causa de construção de usinas	causa de construção	0	n prp n	Economia e negócios
Mangabeira Unger nega presença de guerrilheiros das Farc em território brasileiro	presença de guerrilheiros	0	n prp n	Política e conflitos
Manifestação pede liberação de novos remédios contra hepatite C	remédios contra hepatite	2	n prp n	Saúde
Manifestantes contrários ao presidente do Irã invadem feira de jornalismo no país	feira de jornalismo	0	n prp n	Política e conflitos
Manifestantes convocam protestos contra austeridade em Portugal para sábado e terça-feira	protestos contra austeridade	1	n prp n	Economia e negócios
Manifestantes pedem agilidade em julgamento sobre células-tronco	agilidade em julgamento	1	n prp n	Saúde
Manifestantes protestam contra Israel ao redor do mundo	redor do mundo	0	n prp n	Política e conflitos
Manifestantes pró-Zelaya protestam depois de fracasso de missão da OEA	fracasso de missão	-2	n prp n	Política e conflitos
Manifestantes pró-Zelaya são dispersados em frente à Embaixada do Brasil	frente à embaixada	0	n prp n	Política e conflitos
Manifestantes rejeitam plano de transição no Egito	plano de transição	2	n prp n	Política e conflitos
Manifestantes vão às ruas da Espanha no aniversário de um ano do movimento Indignados	ano do movimento	1	n prp n	Economia e negócios
Mantega acredita que país poderá ter até 700 mil novos empregos no fim do ano	empregos no fim	-1	n prp n	Política e conflitos
Mantega anuncia liberação de R$ 15 bilhões para pequenas, médias e grandes empresas	liberação de r$	0	n prp n	Economia e negócios
Mantega anuncia no fim da tarde mais medidas para frear desvalorização do dólar	desvalorização do dólar	-1	n prp n	Economia e negócios
Mantega considera crise a pior desde a depressão de 1929 com a quebra da Bolsa de Nova York	quebra da bolsa	-1	n prp n	Economia e negócios
Mantega defende reforma tributária para aumentar competitividade e manter economia em crescimento	economia em crescimento	1	n prp n	Economia e negócios
Mantega reafirma aquecimento da economia	aquecimento da economia	1	n prp n	Política e conflitos
Manter brasileiros detidos e sem comunicação é "abuso", comenta presidente da Câmara dos deputados do Brasil	presidente da câmara	0	n prp n	Política e conflitos
Marcha da Maconha está proibida na maioria das capitais do Brasil	maioria das capitais	0	n prp n	Política e conflitos
Marcos Valério pagou os advogados do Partido dos Trabalhadores no caso de prefeito assassinado	caso de prefeito	-2	n prp n	Política e conflitos
Marcos Valério pediu 200 milhões de reais para não revelar corrupção no governo brasileiro, disse Veja	corrupção no governo	-2	n prp n	Política e conflitos
Marina Silva adia para amanhã decisão sobre filiação partidária e concorrer nas próximas eleições	decisão sobre filiação	0	n prp n	Política e conflitos
Marinha alemã frusta ataque de piratas na costa da Somália	ataque de piratas	-2	n prp n	Economia e negócios
Matilha de cachorros matam vigilante do prédio na Colômbia	vigilante do prédio	0	n prp n	Saúde
Mecanismo de busca da Microsoft cresce em junho	mecanismo de busca	0	n prp n	Economia e negócios
Médicos interrompem gravidez da menina de nove anos	gravidez da menina	-1	n prp n	Saúde
Melhoria da qualidade de vida diminui mortes por câncer no país	melhoria da qualidade	1	n prp n	Saúde
Menem será julgado na Argentina por tráfico de armas	tráfico de armas	-2	n prp n	Política e conflitos
Menina de nove anos está grávida de gêmeos do padrasto de 23 anos já preso no interior de Pernambuco	gêmeos do padrasto	0	n prp n	Saúde
Mercadante fica na liderança do PT "em respeito a pedido de Lula"	respeito a pedido	1	n prp n	Política e conflitos
Mercosul acerta detalhes do acordo de livre comércio com o Egito	detalhes do acordo	1	n prp n	Economia e negócios
Mercosul faz reunião no Paraguai sem uma definição sobre tarifa de importação	definição sobre tarifa	0	n prp n	Política e conflitos
Merkel é reeleita formalmente chefe do governo alemão	chefe do governo	0	n prp n	Política e conflitos
Mesa Diretora do Senado quer reformar plenário e aprova o funcionamento de escritórios de parlamentares em estados	funcionamento de escritórios	0	n prp n	Economia e negócios
Mesa Diretora do Senado quer reformar plenário e aprova o funcionamento de escritórios de parlamentares em estados	parlamentares em estados	0	n prp n	Política e conflitos
Micheletti dá um ultimato de 10 dias à Embaixada do Brasil para definir status de Zelaya	dias à embaixada	0	n prp n	Política e conflitos
Micheletti diz que aceita renunciar e oferece anistia a Zelaya em troca de eleição	troca de eleição	0	n prp n	Política e conflitos
Micheletti e Zelaya aceitam negociar o fim da crise em Honduras; OEA envia missão ao país	fim da crise	2	n prp n	Política e conflitos
Micheletti e Zelaya aceitam negociar o fim da crise em Honduras; OEA envia missão ao país	missão ao país	0	n prp n	Política e conflitos
Micheletti está disposto a rever decreto de estado de sítio em Honduras	decreto de estado	0	n prp n	Política e conflitos
Micheletti proíbe pouso de avião de Zelaya em Honduras	pouso de avião	0	n prp n	Política e conflitos
Microsoft não desiste e deve passar por cima de diretoria do Yahoo!	cima de diretoria	0	n prp n	Economia e negócios
Microsoft revê sua política sobre weblogs	política sobre weblogs	-2	n prp n	Economia e negócios
Mídia disputa mercado pela espetacularização e não pela qualidade da informação, afirma Tarso	qualidade da informação	1	n prp n	Política e conflitos
Milhares de colombianos saem às ruas para protestar contra a violência das FARC	milhares de colombianos	0	n prp n	Política e conflitos
Milhares de pessoas protestam contra as FARC	milhares de pessoas	0	n prp n	Política e conflitos
Milhares de somalis refugiam-se em Bossaso	milhares de somalis	0	n prp n	Política e conflitos
Milhões de colombianos param o país em protestos contra as Farc	milhões de colombianos	0	n prp n	Política e conflitos
Milhões de colombianos param o país em protestos contra as Farc	país em protestos	-2	n prp n	Política e conflitos
Militantes do Estado Islâmico decapitam o jornalista estadounidense	militantes do estado	0	n prp n	Política e conflitos
Militantes do Paquistão libertam 250 crianças de uma escola após pegá-las como reféns	escola após pegá-las	0	n prp n	Política e conflitos
Militar americano acusado de matar 16 civis no Afeganistão pode ser julgado em Tribunal Marcial; Talibans atacam investigadores no mesmo local do ataque	local do ataque	-1	n prp n	Saúde
Militares mapeiam locais onde pode haver corpos de vítimas da Guerrilha do Araguaia	corpos de vítimas	-3	n prp n	Política e conflitos
Minc afirma que Brasil não será a lata de lixo do planeta	lata de lixo	-1	n prp n	Economia e negócios
Ministério brasileiro da Casa Civil diz que declarações de capitão à polícia são improcedentes	declarações de capitão	0	n prp n	Política e conflitos
Ministério da Ciência e Tecnologia vai selecionar 203 servidores para a Cnen até janeiro	ministério da ciência	0	n prp n	Economia e negócios
Ministério da Cultura quer emendas de parlamentares para aumentar orçamento	emendas de parlamentares	0	n prp n	Política e conflitos
Ministério da Justiça cassa títulos de instituições beneficentes	ministério da justiça	0	n prp n	Política e conflitos
Ministério da Justiça cassa títulos de instituições beneficentes	títulos de instituições	0	n prp n	Política e conflitos
Ministério da Saúde anuncia novo edital de residências em medicina de família	edital de residências	0	n prp n	Saúde
Ministério da Saúde anuncia novo edital de residências em medicina de família	medicina de família	0	n prp n	Saúde
Ministério da Saúde começa distribuição de teste oral de HIV	distribuição de teste	0	n prp n	Saúde
Ministério da Saúde confirma que Brasil tem 905 casos de gripe suína	casos de gripe	-2	n prp n	Saúde
Ministério da Saúde do Brasil defende o uso da pílula do dia seguinte	uso da pílula	0	n prp n	Saúde
Ministério da Saúde do Brasil diz que não há falta de medicamento para tratar gripe A	falta de medicamento	-2	n prp n	Economia e negócios
Ministério da Saúde libera R$ 3 milhões para o combate à dengue no Rio	combate à dengue	2	n prp n	Saúde
Ministério da Saúde no Brasil desmente boatos sobre casos de Ebola no país	casos de ebola	-2	n prp n	Saúde
Ministério das Cidades libera R$ 1 bilhão para moradias populares em pequenos municípios	bilhão para moradias	0	n prp n	Economia e negócios
Ministério do Trabalho: recorde na criação de empregos no Brasil	ministério do trabalho	0	n prp n	Economia e negócios
Ministério do Trabalho: recorde na criação de empregos no Brasil	recorde na criação	1	n prp n	Economia e negócios
Ministério lança página na internet com ações em saúde no Brasil	ações em saúde	0	n prp n	Economia e negócios
Ministério lança página na internet com ações em saúde no Brasil	página na internet	0	n prp n	Política e conflitos
Ministério Público de Goiás instala inquérito contra tesoureiro nacional do PT	inquérito contra tesoureiro	-1	n prp n	Política e conflitos
Ministério Público de Paulínia pede a suspensão da cobrança no pedágio do município	pedágio do município	0	n prp n	Economia e negócios
Ministério Público de Paulínia pede a suspensão da cobrança no pedágio do município	suspensão da cobrança	0	n prp n	Política e conflitos
Ministério Público nega arquivamento do caso dos dólares na cueca	arquivamento do caso	-1	n prp n	Política e conflitos
Ministério Público nega arquivamento do caso dos dólares na cueca	dólares na cueca	0	n prp n	Política e conflitos
Ministério Público perde abertura de processo contra o médico Abdelmassih	abertura de processo	0	n prp n	Saúde
Ministério recomenda fechamento de creche em Florianópolis após caso de gripe suína	caso de gripe	-2	n prp n	Saúde
Ministério recomenda fechamento de creche em Florianópolis após caso de gripe suína	fechamento de creche	-1	n prp n	Saúde
Ministérios divulgam lista de substâncias cancerígenas	lista de substâncias	0	n prp n	Saúde
Ministérios dos Transportes terá todo o pessoal do comando substituído	pessoal do comando	0	n prp n	Política e conflitos
Ministra diz que greves na França custam até 400 milhões de euros por dia e fala em prejuízo moral	milhões de euros	0	n prp n	Economia e negócios
Ministro admite "pequenas falhas" na lista de fazendas liberadas para exportar carne	lista de fazendas	0	n prp n	Economia e negócios
Ministro britânico diz que envio de lixo ao Brasil é inaceitável	envio de lixo	-1	n prp n	Política e conflitos
Ministro colombiano quer explicações de sindicalistas sobre apoio a guerrilheiros	apoio a guerrilheiros	1	n prp n	Política e conflitos
Ministro colombiano quer explicações de sindicalistas sobre apoio a guerrilheiros	explicações de sindicalistas	1	n prp n	Política e conflitos
Ministro da Fazenda do Brasil nega convite para ir à CPI e pode ser convocado	ministro da fazenda	0	n prp n	Política e conflitos
Ministro da Fazenda do Brasil nega denúncias de ex-assessor e diz que não é insubstituível	denúncias de ex-assessor	-1	n prp n	Política e conflitos
Ministro da Fazenda do Brasil nega denúncias de ex-assessor e diz que não é insubstituível	ministro da fazenda	0	n prp n	Política e conflitos
Ministro da Justiça brasileiro concede refúgio a escritor italiano	refúgio a escritor	1	n prp n	Política e conflitos
Ministro da Justiça diz que financiar movimentos que promovem invasões de terras no Brasil é ilegal e crime	invasões de terras	-2	n prp n	Política e conflitos
Ministro da Justiça diz que financiar movimentos que promovem invasões de terras no Brasil é ilegal e crime	ministro da justiça	0	n prp n	Política e conflitos
Ministro da Saúde do Brasil diz que não há risco de epidemia de febre amarela	risco de epidemia	-2	n prp n	Saúde
Ministro diz que determinação de Lula é não aumentar tarifa de energia depois de acordo	tarifa de energia	0	n prp n	Economia e negócios
Ministro do STF espera que governo divulgue dados de acesso de Lina Vieira ao Planalto	dados de acesso	0	n prp n	Política e conflitos
Ministro é morto no Sudão depois do anúncio do governo de que referendo será efetivado	anúncio do governo	0	n prp n	Política e conflitos
Ministro José Dirceu pede demissão do governo Lula	demissão do governo	-1	n prp n	Política e conflitos
Ministro Nelson Jobim defende punições aos jornalistas que divulgam conteúdo de escuta ilegal	conteúdo de escuta	0	n prp n	Política e conflitos
Ministro Nelson Jobim defende punições aos jornalistas que divulgam conteúdo de escuta ilegal	punições aos jornalistas	-1	n prp n	Política e conflitos
Ministro Nelson Jobim impede quebra de sigilo de amigo de Lula	quebra de sigilo	-1	n prp n	Política e conflitos
Ministro Nelson Jobim impede quebra de sigilo de empresário envolvido no caso dólares de Cuba	quebra de sigilo	-1	n prp n	Política e conflitos
Ministro Temporão anuncia que SUS fará cirurgia de mudança de sexo	cirurgia de mudança	-1	n prp n	Saúde
Ministros da Defesa da CPLP se reúnem em Brasília	ministros da defesa	0	n prp n	Política e conflitos
Ministros da Saúde e Meio Ambiente criticam arcebispo por excomungar médicos que realizaram aborto na menina de nove anos	aborto na menina	-3	n prp n	Política e conflitos
Ministros da Saúde e Meio Ambiente criticam arcebispo por excomungar médicos que realizaram aborto na menina de nove anos	arcebispo por excomungar	-1	n prp n	Saúde
Ministros da Saúde sul-americanos se reunirão em Quito no dia 8 de agosto para tratar do acesso à vacina contra a gripe A	acesso à vacina	1	n prp n	Saúde
Moçambique prevê queda de produção de caju	queda de produção	0	n prp n	Economia e negócios
Moçambique: 18 partidos na corrida eleitoral	partidos na corrida	0	n prp n	Política e conflitos
Modelo de partilha da produção do pré-sal é uma boa ideia, avalia Pinguelli Rosa, da UFRJ	modelo de partilha	1	n prp n	Economia e negócios
Modelo de partilha da produção do pré-sal é uma boa ideia, avalia Pinguelli Rosa, da UFRJ	produção do pré-sal	0	n prp n	Política e conflitos
Moqtada al-Sadr pede o fim dos combates	fim dos combates	2	n prp n	Política e conflitos
Moradores de cidade libanesa dizem que são reféns do Hizbollah	moradores de cidade	0	n prp n	Política e conflitos
Moradores de São Paulo organizam Churrasco da Gente Diferenciada	churrasco da gente	0	n prp n	Política e conflitos
Morre aos 35 anos, lutador de catch mexicano, Pedro Aguayo Jr.	lutador de catch	0	n prp n	Saúde
Morre aos 98 anos, o antigo combatente da Resistência Francesa e historiador francês, Jean-Louis Crémieux-Brilhac	combatente da resistência	0	n prp n	Saúde
Morre brasileiro reconhecido como um dos maiores cientistas do mundo em malária	cientistas do mundo	0	n prp n	Saúde
Morre em Goiás espanhol com suspeita de febre amarela	suspeita de febre	-2	n prp n	Saúde
Morre grande descobridor de vacinas	descobridor de vacinas	1	n prp n	Saúde
Morre homem com suspeita de febre amarela no DF	homem com suspeita	-1	n prp n	Saúde
Morre líder de alta periculosidade da Al-Qaeda	líder de alta	0	n prp n	Política e conflitos
Morre Millvina Dean, a última sobrevivente ao naufrágio do navio Titanic	naufrágio do navio	-2	n prp n	Saúde
Morre o dono da boate que matou 194 na Argentina em 2004	dono da boate	0	n prp n	Saúde
Morre primeiro paciente diagnosticado com ebola nos Estados Unidos	ebola nos estados	-2	n prp n	Saúde
Morre W. Mark Felt, o informante do caso Watergate	informante do caso	0	n prp n	Política e conflitos
Morreu na Coreia do Sul, Sun Myung Moon, o Reverendo Moon e fundador da Igreja da Unificação	fundador da igreja	0	n prp n	Saúde
Morte de bezerro em rodeio causa polêmica	morte de bezerro	-2	n prp n	Saúde
Morte de soldado israelense põe trégua em xeque	morte de soldado	-3	n prp n	Política e conflitos
Morte de soldado israelense põe trégua em xeque	trégua em xeque	-2	n prp n	Política e conflitos
Mortes por gripe suína chegam a 117 em 62 países	mortes por gripe	-3	n prp n	Saúde
Mostra aborda disseminação do uso do tabaco e seu controle no país	controle no país	0	n prp n	Saúde
Mostra aborda disseminação do uso do tabaco e seu controle no país	disseminação do uso	0	n prp n	Saúde
Movimento busca apoio para projeto contra candidatos com ficha suja	apoio para projeto	1	n prp n	Política e conflitos
Movimento busca apoio para projeto contra candidatos com ficha suja	candidatos com ficha	0	n prp n	Política e conflitos
Movimento denuncia que retirada de moradores da região da Usina de Santo Antonio não está sendo pacífica	região da usina	0	n prp n	Economia e negócios
Movimento denuncia que retirada de moradores da região da Usina de Santo Antonio não está sendo pacífica	retirada de moradores	0	n prp n	Política e conflitos
Movimento pela libertação de líder das FARC é apoiado por vários políticos brasileiros	libertação de líder	1	n prp n	Política e conflitos
MPF recorre à Justiça para liberação do uso medicinal e científico do canabidiol	liberação do uso	1	n prp n	Saúde
MPF vai investigar uso de dinheiro público por fundação de Sarney	uso de dinheiro	0	n prp n	Política e conflitos
Mudança de hábitos alimentares favorece verminose em brasileiros	mudança de hábitos	0	n prp n	Saúde
Mudança no perfil de imigrante faz número de estrangeiros no Brasil ser o menor da história	número de estrangeiros	0	n prp n	Economia e negócios
Mudança no perfil de imigrante faz número de estrangeiros no Brasil ser o menor da história	perfil de imigrante	0	n prp n	Política e conflitos
Mulher morre em Pernambuco com suspeita de febre amarela	suspeita de febre	-2	n prp n	Saúde
Mulher que vive em área pobre de Brasília não conhece proteção da Lei Maria da Penha	proteção da lei	1	n prp n	Política e conflitos
Mulheres criam página na internet para denunciar mortes em hospital do Rio	mortes em hospital	-3	n prp n	Saúde
Mulheres criam página na internet para denunciar mortes em hospital do Rio	página na internet	0	n prp n	Saúde
Mulheres de militares protestam contra o governo Lula	mulheres de militares	0	n prp n	Política e conflitos
Multinacional inaugura centro de pesquisas em Paulínia	centro de pesquisas	0	n prp n	Economia e negócios
Mundo registra mais de 11 mil novos casos de gripe suína, diz OMS	casos de gripe	-2	n prp n	Saúde
Mundo registra quase 60 mil casos de gripe suína	casos de gripe	-2	n prp n	Saúde
Município do Rio Grande do Sul decreta situação de emergência após registrar três mortes por gripe suína	mortes por gripe	-3	n prp n	Saúde
Município do Rio Grande do Sul decreta situação de emergência após registrar três mortes por gripe suína	situação de emergência	-2	n prp n	Saúde
Mutirão de cirurgias atende pacientes com câncer de pele	mutirão de cirurgias	0	n prp n	Saúde
Mutirão de cirurgias atende pacientes com câncer de pele	pacientes com câncer	-2	n prp n	Saúde
Mutirão leva serviços públicos a moradores do centro de São Paulo	moradores do centro	0	n prp n	Saúde
Na China, Lula diz que atraso na reforma do Conselho de Segurança enfraquece a ONU	atraso na reforma	-1	n prp n	Economia e negócios
Na Colômbia exército desmantela laboratório usado pelas FARC para produção de drogas	farc para produção	0	n prp n	Política e conflitos
Na Colômbia, Lula pede liberdade para reféns	liberdade para reféns	2	n prp n	Política e conflitos
Na tentativa de conter efeitos da crise econômica, Portugal suspende feriados	efeitos da crise	-1	n prp n	Economia e negócios
Nações Unidas aprovam resolução contra a pena de morte	pena de morte	-3	n prp n	Política e conflitos
Nações Unidas vêm ao Brasil investigar excessos da polícia	excessos da polícia	-2	n prp n	Política e conflitos
Nampula sem luz há 18 dias	nampula sem luz	0	n prp n	Economia e negócios
Não haverá desabastecimento de gás na Argentina, dizem interventores da petrolífera YPF	desabastecimento de gás	-1	n prp n	Economia e negócios
Não haverá desabastecimento de gás na Argentina, dizem interventores da petrolífera YPF	interventores da petrolífera	0	n prp n	Política e conflitos
Nasce bebê sem gene cancerígeno	bebê sem gene	1	n prp n	Saúde
Navio de cruzeiro Costa Concordia naufraga na costa da Itália	naufraga na costa	-2	n prp n	Saúde
Negociações entre governo e oposição na Bolívia começam hoje	negociações entre governo	1	n prp n	Política e conflitos
Negócios entre a China e os países africanos batem recorde no ano	recorde no ano	1	n prp n	Economia e negócios
Nigerianos suspeitam de centros de tratamento do ébola	tratamento do ébola	1	n prp n	Política e conflitos
Nível de emprego da indústria paulista cai 0,36% em junho	emprego da indústria	1	n prp n	Política e conflitos
No ano passado, 3,8 milhões de brasileiros deixaram de ser pobres	milhões de brasileiros	0	n prp n	Política e conflitos
